id,timestamp,text,searchQuery,clean_content,tokens,sentiment,sentiment_label,sentiment_score
1838184177533067420,2024-09-23 11:50:00+00:00,"[VIDEO] Warga Malaysia Iri Speed Belajar Budaya Indonesia, di Negeri Jiran Cuma ke Mal dlvr.it/TDZZ0N #youtube",speed Indonesia ,VIDEO Warga Malaysia Iri Speed Belajar Budaya Indonesia di Negeri Jiran Cuma ke Mal dlvritTDZZN youtube,"['VIDEO', 'Warga', 'Malaysia', 'Iri', 'Speed', 'Belajar', 'Budaya', 'Indonesia', 'Negeri', 'Jiran', 'Mal', 'dlvritTDZZN', 'youtube']","[{'label': 'positive', 'score': 0.6416258811950684}, {'label': 'neutral', 'score': 0.17450088262557983}, {'label': 'negative', 'score': 0.183873251080513}]",positive,0.6416258811950684
1838182449957736821,2024-09-23 11:43:00+00:00,Fuck a day off speed and the team should head back to Indonesia,speed Indonesia ,Fuck a day off speed and the team should head back to Indonesia,"['Fuck', 'day', 'speed', 'team', 'head', 'back', 'Indonesia']","[{'label': 'positive', 'score': 0.09782973676919937}, {'label': 'neutral', 'score': 0.09523185342550278}, {'label': 'negative', 'score': 0.8069384098052979}]",negative,0.8069384098052979
1838180311290806377,2024-09-23 11:35:00+00:00,"Papua is isolated island in Indonesia, and that buzzer said not safe for everyone, but that places is sangat cantik , you must visited and stay safe speed.",speed Indonesia ,Papua is isolated island in Indonesia and that buzzer said not safe for everyone but that places is sangat cantik  you must visited and stay safe speed,"['Papua', 'isolated', 'island', 'Indonesia', 'buzzer', 'said', 'safe', 'everyone', 'place', 'cantik', 'must', 'visited', 'stay', 'safe', 'speed']","[{'label': 'positive', 'score': 0.06072282791137695}, {'label': 'neutral', 'score': 0.10984012484550476}, {'label': 'negative', 'score': 0.8294370770454407}]",negative,0.8294370770454407
1838179308998975574,2024-09-23 11:31:00+00:00,"Woi pemerintah tolol kontol jangan halang halangin Speed ke papua,papua harus di ungkap dan di ketahui oleh dunia,,
#ishowspeed #speed #irlstream #IShowSpeed #speedindonesia #papua #part4",speed Indonesia ,"Woi pemerintah tolol kontol jangan halang halangin Speed ke papuapapua harus di ungkap dan di ketahui oleh dunia
ishowspeed speed irlstream IShowSpeed speedindonesia papua part","['Woi', 'pemerintah', 'tolol', 'kontol', 'halang', 'halangin', 'Speed', 'papuapapua', 'ketahui', 'dunia', 'ishowspeed', 'speed', 'irlstream', 'IShowSpeed', 'speedindonesia', 'papua', 'part']","[{'label': 'positive', 'score': 0.2276478111743927}, {'label': 'neutral', 'score': 0.20076921582221985}, {'label': 'negative', 'score': 0.5715829730033875}]",negative,0.5715829730033875
1838178885479137302,2024-09-23 11:29:00+00:00,"Kalau itu rata-rata, fix masih belum ada pemerataan pembangunan di Indonesia

Ibaratnya di Jakarta speed rata-ratanya 100 Mbps sedangkan di daerah lain di bawah 10 Mbps atau bahkan di bawah 1 Mbps 😌",speed Indonesia ,"Kalau itu ratarata fix masih belum ada pemerataan pembangunan di Indonesia

Ibaratnya di Jakarta speed rataratanya  Mbps sedangkan di daerah lain di bawah  Mbps atau bahkan di bawah  Mbps","['ratarata', 'fix', 'pemerataan', 'pembangunan', 'Indonesia', 'Jakarta', 'speed', 'rataratanya', 'Mbps', 'daerah', 'Mbps', 'Mbps']","[{'label': 'positive', 'score': 0.28607234358787537}, {'label': 'neutral', 'score': 0.3730907440185547}, {'label': 'negative', 'score': 0.34083691239356995}]",neutral,0.3730907440185547
1838179801045311626,2024-09-23 11:33:00+00:00,"Ini pasti mau menjelekkan, krn kemarin speed ke Bali di perlihatkan budaya Indonesia. Sedang Malay ga ada pertunjukan budaya sedikitpun, keliling2 kota aja 😂",speed Indonesia ,Ini pasti mau menjelekkan krn kemarin speed ke Bali di perlihatkan budaya Indonesia Sedang Malay ga ada pertunjukan budaya sedikitpun keliling kota aja,"['menjelekkan', 'krn', 'kemarin', 'speed', 'Bali', 'perlihatkan', 'budaya', 'Indonesia', 'Malay', 'ga', 'pertunjukan', 'budaya', 'sedikitpun', 'keliling', 'kota', 'aja']","[{'label': 'positive', 'score': 0.4374110996723175}, {'label': 'neutral', 'score': 0.1748114824295044}, {'label': 'negative', 'score': 0.3877773880958557}]",positive,0.4374110996723175
1838181731251433983,2024-09-23 11:40:00+00:00,Ayo speed balik lagi ke Indonesia hahah,speed Indonesia ,Ayo speed balik lagi ke Indonesia hahah,"['Ayo', 'speed', 'Indonesia', 'hahah']","[{'label': 'positive', 'score': 0.4959087073802948}, {'label': 'neutral', 'score': 0.17943789064884186}, {'label': 'negative', 'score': 0.32465338706970215}]",positive,0.4959087073802948
1838178579819204698,2024-09-23 11:28:00+00:00,lu bukan di indonesia anjir speed😭😭,speed Indonesia ,lu bukan di indonesia anjir speed,"['lu', 'indonesia', 'anjir', 'speed']","[{'label': 'positive', 'score': 0.2551620602607727}, {'label': 'neutral', 'score': 0.47058385610580444}, {'label': 'negative', 'score': 0.27425411343574524}]",neutral,0.47058385610580444
1838178126825992206,2024-09-23 11:26:00+00:00,"bro, speed team need contact tourism ministy of Indonesia to make you all easier (like starlink or transport to papua) and provide you local police cause they all are zombies, and he impress with you guys his name is @sandiuno",speed Indonesia ,bro speed team need contact tourism ministy of Indonesia to make you all easier like starlink or transport to papua and provide you local police cause they all are zombies and he impress with you guys his name is,"['bro', 'speed', 'team', 'need', 'contact', 'tourism', 'ministy', 'Indonesia', 'make', 'easier', 'like', 'starlink', 'transport', 'papua', 'provide', 'local', 'police', 'cause', 'zombie', 'impress', 'guy', 'name']","[{'label': 'positive', 'score': 0.19404853880405426}, {'label': 'neutral', 'score': 0.11892595887184143}, {'label': 'negative', 'score': 0.6870254874229431}]",negative,0.6870254874229431
1838177466797765022,2024-09-23 11:23:00+00:00,"@sandiuno  pak tolong fasilitasi speed ke Papua , ini kesempatan bagus untuk melakukan promosi pariwisata di Papua dan buat nama Indonesia",speed Indonesia ,pak tolong fasilitasi speed ke Papua  ini kesempatan bagus untuk melakukan promosi pariwisata di Papua dan buat nama Indonesia,"['tolong', 'fasilitasi', 'speed', 'Papua', 'kesempatan', 'bagus', 'promosi', 'pariwisata', 'Papua', 'nama', 'Indonesia']","[{'label': 'positive', 'score': 0.895847737789154}, {'label': 'neutral', 'score': 0.058025069534778595}, {'label': 'negative', 'score': 0.046127110719680786}]",positive,0.895847737789154
1838176916727353384,2024-09-23 11:21:00+00:00,"We are the Indonesia Speed Gang, currently working on speeding to Papua  .",speed Indonesia ,We are the Indonesia Speed Gang currently working on speeding to Papua,"['Indonesia', 'Speed', 'Gang', 'currently', 'working', 'speeding', 'Papua']","[{'label': 'positive', 'score': 0.49337655305862427}, {'label': 'neutral', 'score': 0.24290718138217926}, {'label': 'negative', 'score': 0.26371631026268005}]",positive,0.49337655305862427
1838178542846464088,2024-09-23 11:28:00+00:00,"Bener banget, Reza Arap tuh keren banget ngurusin perjalanan Speed di Indonesia. Keren lah!",speed Indonesia ,Bener banget Reza Arap tuh keren banget ngurusin perjalanan Speed di Indonesia Keren lah,"['Bener', 'banget', 'Reza', 'Arap', 'tuh', 'keren', 'banget', 'ngurusin', 'perjalanan', 'Speed', 'Indonesia', 'Keren']","[{'label': 'positive', 'score': 0.4992276430130005}, {'label': 'neutral', 'score': 0.10560007393360138}, {'label': 'negative', 'score': 0.39517223834991455}]",positive,0.4992276430130005
1838176646576341171,2024-09-23 11:20:00+00:00,"speed you should contact tourism ministry of Indonesia if you want to stream at Indonesian he will provide you police you need local police for crowd man, they are zombies, btw his ig name is @sandiuno and he like you too",speed Indonesia ,speed you should contact tourism ministry of Indonesia if you want to stream at Indonesian he will provide you police you need local police for crowd man they are zombies btw his ig name is  and he like you too,"['speed', 'contact', 'tourism', 'ministry', 'Indonesia', 'want', 'stream', 'Indonesian', 'provide', 'police', 'need', 'local', 'police', 'crowd', 'man', 'zombie', 'btw', 'ig', 'name', 'like']","[{'label': 'positive', 'score': 0.2419624924659729}, {'label': 'neutral', 'score': 0.18598391115665436}, {'label': 'negative', 'score': 0.5720536112785339}]",negative,0.5720536112785339
1838178422989918464,2024-09-23 11:27:00+00:00,"Gimana nih pak, @sandiuno ? Tolong jangan cari muka doang dari keramaian yang terjadi. Speed ke Indonesia juga ada untungnya dengan memperkenalkan Budaya Indonesia ke Dunia, karena Audience nya Speed ini emang udah belahan Dunia.",speed Indonesia ,Gimana nih pak   Tolong jangan cari muka doang dari keramaian yang terjadi Speed ke Indonesia juga ada untungnya dengan memperkenalkan Budaya Indonesia ke Dunia karena Audience nya Speed ini emang udah belahan Dunia,"['Gimana', 'nih', 'Tolong', 'cari', 'muka', 'doang', 'keramaian', 'Speed', 'Indonesia', 'untungnya', 'memperkenalkan', 'Budaya', 'Indonesia', 'Dunia', 'Audience', 'nya', 'Speed', 'emang', 'udah', 'belahan', 'Dunia']","[{'label': 'positive', 'score': 0.7762277722358704}, {'label': 'neutral', 'score': 0.10045195370912552}, {'label': 'negative', 'score': 0.12332034111022949}]",positive,0.7762277722358704
1838173670604460275,2024-09-23 11:08:00+00:00,"🚨 Tim prinsipal Racing Bulls, Laurent Mekies, mengatakan kalau alasannya memberikan Daniel Ricciardo kesempatan untuk ambil fastest lap hanya sebatas supaya sang pembalap bisa menikmati momen yang mungkin jadi perpisahannya dengan mobil F1.

Ia membantah dugaan McLaren yang menuduh fastest lap tersebut untuk membantu Max Verstappen dalam perburuan gelar.",speed Indonesia ,"Tim prinsipal Racing Bulls Laurent Mekies mengatakan kalau alasannya memberikan Daniel Ricciardo kesempatan untuk ambil fastest lap hanya sebatas supaya sang pembalap bisa menikmati momen yang mungkin jadi perpisahannya dengan mobil F

Ia membantah dugaan McLaren yang menuduh fastest lap tersebut untuk membantu Max Verstappen dalam perburuan gelar","['Tim', 'prinsipal', 'Racing', 'Bulls', 'Laurent', 'Mekies', 'alasannya', 'Daniel', 'Ricciardo', 'kesempatan', 'ambil', 'fastest', 'lap', 'sebatas', 'sang', 'pembalap', 'menikmati', 'momen', 'perpisahannya', 'mobil', 'F', 'membantah', 'dugaan', 'McLaren', 'menuduh', 'fastest', 'lap', 'membantu', 'Max', 'Verstappen', 'perburuan', 'gelar']","[{'label': 'positive', 'score': 0.33303171396255493}, {'label': 'neutral', 'score': 0.1355641484260559}, {'label': 'negative', 'score': 0.5314041376113892}]",negative,0.5314041376113892
1838177266666451044,2024-09-23 11:23:00+00:00,"Speed berkesan banget kayaknya selama di Indonesia. Sampe udah di Kamboja pun dia malah ngomong ""santai"" ke orang2 di sana 😁",speed Indonesia ,Speed berkesan banget kayaknya selama di Indonesia Sampe udah di Kamboja pun dia malah ngomong santai ke orang di sana,"['Speed', 'berkesan', 'banget', 'kayaknya', 'Indonesia', 'Sampe', 'udah', 'Kamboja', 'ngomong', 'santai', 'orang']","[{'label': 'positive', 'score': 0.286354660987854}, {'label': 'neutral', 'score': 0.09799855947494507}, {'label': 'negative', 'score': 0.6156467199325562}]",negative,0.6156467199325562
1838174555791376893,2024-09-23 11:12:00+00:00,Yaudh pak itu speed ngomong di streamnya katanya mau kepapua untuk stream Indonesia pt.4 tapi terkendala transportasi,speed Indonesia ,Yaudh pak itu speed ngomong di streamnya katanya mau kepapua untuk stream Indonesia pt tapi terkendala transportasi,"['Yaudh', 'speed', 'ngomong', 'streamnya', 'kepapua', 'stream', 'Indonesia', 'pt', 'terkendala', 'transportasi']","[{'label': 'positive', 'score': 0.2473861426115036}, {'label': 'neutral', 'score': 0.1806621104478836}, {'label': 'negative', 'score': 0.5719517469406128}]",negative,0.5719517469406128
1838176220480966964,2024-09-23 11:18:00+00:00,"Speed lagi di Kamboja, ditengah kerumunan malah bilang Santai, belum move on dari Indonesia kayaknya 😅 Speed juga bilang kesulitan transportasi ke Papua.",speed Indonesia ,Speed lagi di Kamboja ditengah kerumunan malah bilang Santai belum move on dari Indonesia kayaknya  Speed juga bilang kesulitan transportasi ke Papua,"['Speed', 'Kamboja', 'ditengah', 'kerumunan', 'bilang', 'Santai', 'move', 'Indonesia', 'kayaknya', 'Speed', 'bilang', 'kesulitan', 'transportasi', 'Papua']","[{'label': 'positive', 'score': 0.17367149889469147}, {'label': 'neutral', 'score': 0.23298069834709167}, {'label': 'negative', 'score': 0.5933477878570557}]",negative,0.5933477878570557
1838177102543069479,2024-09-23 11:22:00+00:00,no papua what speed means is papua in indonesia not papua new guinea bro,speed Indonesia ,no papua what speed means is papua in indonesia not papua new guinea bro,"['papua', 'speed', 'mean', 'papua', 'indonesia', 'papua', 'new', 'guinea', 'bro']","[{'label': 'positive', 'score': 0.1658015102148056}, {'label': 'neutral', 'score': 0.5266637206077576}, {'label': 'negative', 'score': 0.30753475427627563}]",neutral,0.5266637206077576
1838176143989670224,2024-09-23 11:18:00+00:00,Pak @sandiuno ini waktu yg pas loh untuk ngedatangi speed ke Indonesia dia cuma butuh private jet lumayan kan pak supaya bapak ada gunanya 🙏🏻,speed Indonesia ,Pak  ini waktu yg pas loh untuk ngedatangi speed ke Indonesia dia cuma butuh private jet lumayan kan pak supaya bapak ada gunanya,"['yg', 'pa', 'loh', 'ngedatangi', 'speed', 'Indonesia', 'butuh', 'private', 'jet', 'lumayan', 'gunanya']","[{'label': 'positive', 'score': 0.302359014749527}, {'label': 'neutral', 'score': 0.23969480395317078}, {'label': 'negative', 'score': 0.45794615149497986}]",negative,0.45794615149497986
1838174990736175388,2024-09-23 11:14:00+00:00,"The tour should be over

Thank you Thailand,Vietnam, Philippines And Indonesia for making it Wholesome.

Now let speed calmly finish it With Japan",speed Indonesia ,"The tour should be over

Thank you ThailandVietnam Philippines And Indonesia for making it Wholesome

Now let speed calmly finish it With Japan","['tour', 'Thank', 'ThailandVietnam', 'Philippines', 'Indonesia', 'making', 'Wholesome', 'let', 'speed', 'calmly', 'finish', 'Japan']","[{'label': 'positive', 'score': 0.847224235534668}, {'label': 'neutral', 'score': 0.07514708489179611}, {'label': 'negative', 'score': 0.07762860506772995}]",positive,0.847224235534668
1838174410840375344,2024-09-23 11:11:00+00:00,"Many people don't know how vast Indonesia is. If He wants to go to Papua from the last speed place (Yogyakarta) he need to cover a distance of 2,000 miles.",speed Indonesia ,Many people dont know how vast Indonesia is If He wants to go to Papua from the last speed place Yogyakarta he need to cover a distance of  miles,"['Many', 'people', 'dont', 'know', 'vast', 'Indonesia', 'want', 'go', 'Papua', 'last', 'speed', 'place', 'Yogyakarta', 'need', 'cover', 'distance', 'mile']","[{'label': 'positive', 'score': 0.31848397850990295}, {'label': 'neutral', 'score': 0.22504079341888428}, {'label': 'negative', 'score': 0.45647522807121277}]",negative,0.45647522807121277
1838174070057406633,2024-09-23 11:10:00+00:00,"@sandiuno @Kemenparekraf @jokowi lawak bener pak, Indonesia indah tapi masih kesulitan dalam akses transportasi, ini kesempatan nggak datang 2 kali, apalagi dipromosikan dan dikunjungi YouTuber gede, seperti speed, kerja yg bener pak, bersyukur pariwisata Indonesia dipromosikan.",speed Indonesia ,lawak bener pak Indonesia indah tapi masih kesulitan dalam akses transportasi ini kesempatan nggak datang  kali apalagi dipromosikan dan dikunjungi YouTuber gede seperti speed kerja yg bener pak bersyukur pariwisata Indonesia dipromosikan,"['lawak', 'bener', 'Indonesia', 'indah', 'kesulitan', 'ak', 'transportasi', 'kesempatan', 'nggak', 'kali', 'dipromosikan', 'dikunjungi', 'YouTuber', 'gede', 'speed', 'kerja', 'yg', 'bener', 'bersyukur', 'pariwisata', 'Indonesia', 'dipromosikan']","[{'label': 'positive', 'score': 0.49193641543388367}, {'label': 'neutral', 'score': 0.19222071766853333}, {'label': 'negative', 'score': 0.3158428966999054}]",positive,0.49193641543388367
1838173389267361849,2024-09-23 11:07:00+00:00,@sandiuno useless mf. Lu dan se-kementerian sama-sama manfaatin konten speed buat promo wisata indonesia tapi giliran mau ke papua dijegal gini KONTOL,speed Indonesia ,useless mf Lu dan sekementerian samasama manfaatin konten speed buat promo wisata indonesia tapi giliran mau ke papua dijegal gini KONTOL,"['useless', 'mf', 'Lu', 'sekementerian', 'samasama', 'manfaatin', 'konten', 'speed', 'promo', 'wisata', 'indonesia', 'giliran', 'papua', 'dijegal', 'gini', 'KONTOL']","[{'label': 'positive', 'score': 0.41995808482170105}, {'label': 'neutral', 'score': 0.16656678915023804}, {'label': 'negative', 'score': 0.4134751558303833}]",positive,0.41995808482170105
1838172776684806635,2024-09-23 11:05:00+00:00,"youtuber israel aja bisa disambut dengan baik bahkan diajak ke kantor, masa speed nggak bisa pak @sandiuno? dia youtuber besar lo pak, dan bisa mengangkat pariwisata Indonesia terutama Papua",speed Indonesia ,youtuber israel aja bisa disambut dengan baik bahkan diajak ke kantor masa speed nggak bisa pak  dia youtuber besar lo pak dan bisa mengangkat pariwisata Indonesia terutama Papua,"['youtuber', 'israel', 'aja', 'disambut', 'diajak', 'kantor', 'speed', 'nggak', 'youtuber', 'lo', 'mengangkat', 'pariwisata', 'Indonesia', 'Papua']","[{'label': 'positive', 'score': 0.8992027640342712}, {'label': 'neutral', 'score': 0.05031035467982292}, {'label': 'negative', 'score': 0.05048687756061554}]",positive,0.8992027640342712
1838171247924113663,2024-09-23 10:59:00+00:00,Pak bantuh tuh si speed,speed Indonesia ,Pak bantuh tuh si speed,"['bantuh', 'tuh', 'si', 'speed']","[{'label': 'positive', 'score': 0.4816264808177948}, {'label': 'neutral', 'score': 0.2640567123889923}, {'label': 'negative', 'score': 0.2543167769908905}]",positive,0.4816264808177948
1838171089572348266,2024-09-23 10:58:00+00:00,Speed berpikir dia di Indonesia,speed Indonesia ,Speed berpikir dia di Indonesia,"['Speed', 'berpikir', 'Indonesia']","[{'label': 'positive', 'score': 0.593177080154419}, {'label': 'neutral', 'score': 0.1856292188167572}, {'label': 'negative', 'score': 0.22119377553462982}]",positive,0.593177080154419
1838164744093810811,2024-09-23 10:33:00+00:00,"Did your team also explain to Speed ​​how great Mr Mulyono aka Mr President is? That's why don't be sentiment. Just try tagging Mr Mulyono. Only in Indonesia has a president shown his concern by reading his people's tweets...
You wouldn't found another humble president like him!",speed Indonesia ,"Did your team also explain to Speed how great Mr Mulyono aka Mr President is Thats why dont be sentiment Just try tagging Mr Mulyono Only in Indonesia has a president shown his concern by reading his peoples tweets
You wouldnt found another humble president like him","['team', 'also', 'explain', 'Speed', 'great', 'Mr', 'Mulyono', 'aka', 'Mr', 'President', 'Thats', 'dont', 'sentiment', 'try', 'tagging', 'Mr', 'Mulyono', 'Indonesia', 'president', 'shown', 'concern', 'reading', 'people', 'tweet', 'wouldnt', 'found', 'another', 'humble', 'president', 'like']","[{'label': 'positive', 'score': 0.48528677225112915}, {'label': 'neutral', 'score': 0.09480743110179901}, {'label': 'negative', 'score': 0.41990581154823303}]",positive,0.48528677225112915
1838170415610667082,2024-09-23 10:55:00+00:00,This is like seeing speed speakin' indonesia,speed Indonesia ,This is like seeing speed speakin indonesia,"['like', 'seeing', 'speed', 'speakin', 'indonesia']","[{'label': 'positive', 'score': 0.5928480625152588}, {'label': 'neutral', 'score': 0.17963296175003052}, {'label': 'negative', 'score': 0.22751900553703308}]",positive,0.5928480625152588
1838161915497095210,2024-09-23 10:22:00+00:00,Lengah dikit Speed jadi duta Bahasa Indonesia 🤣🤣🤣,speed Indonesia ,Lengah dikit Speed jadi duta Bahasa Indonesia,"['Lengah', 'dikit', 'Speed', 'duta', 'Bahasa', 'Indonesia']","[{'label': 'positive', 'score': 0.5727716684341431}, {'label': 'neutral', 'score': 0.16393446922302246}, {'label': 'negative', 'score': 0.2632938325405121}]",positive,0.5727716684341431
1838161669861916801,2024-09-23 10:21:00+00:00,speed lupa kalo dia udah ga di Indonesia,speed Indonesia ,speed lupa kalo dia udah ga di Indonesia,"['speed', 'lupa', 'kalo', 'udah', 'ga', 'Indonesia']","[{'label': 'positive', 'score': 0.3720436692237854}, {'label': 'neutral', 'score': 0.19801361858844757}, {'label': 'negative', 'score': 0.4299427270889282}]",negative,0.4299427270889282
1838161442564182400,2024-09-23 10:20:00+00:00,"WOYLAH CIK SPEED DI KAMBOJA KECEPLOSAN BILANG “SANTAI” 😭🤣

MANA PAHAM KOCAK 🤣",speed Indonesia ,"WOYLAH CIK SPEED DI KAMBOJA KECEPLOSAN BILANG SANTAI 

MANA PAHAM KOCAK","['WOYLAH', 'CIK', 'SPEED', 'KAMBOJA', 'KECEPLOSAN', 'BILANG', 'SANTAI', 'PAHAM', 'KOCAK']","[{'label': 'positive', 'score': 0.5587959885597229}, {'label': 'neutral', 'score': 0.15815816819667816}, {'label': 'negative', 'score': 0.28304582834243774}]",positive,0.5587959885597229
1838170291832557651,2024-09-23 10:55:00+00:00,It's funny that the Indonesian government tried to take the spotlight making it as if they had something to do with Speed coming to Indonesia. But it's also no secret they don't want people to see Papua's condition. Speed's stream might expose A LOT.,speed Indonesia ,Its funny that the Indonesian government tried to take the spotlight making it as if they had something to do with Speed coming to Indonesia But its also no secret they dont want people to see Papuas condition Speeds stream might expose A LOT,"['funny', 'Indonesian', 'government', 'tried', 'take', 'spotlight', 'making', 'something', 'Speed', 'coming', 'Indonesia', 'also', 'secret', 'dont', 'want', 'people', 'see', 'Papuas', 'condition', 'Speeds', 'stream', 'might', 'expose', 'LOT']","[{'label': 'positive', 'score': 0.27030664682388306}, {'label': 'neutral', 'score': 0.3092969059944153}, {'label': 'negative', 'score': 0.4203963875770569}]",negative,0.4203963875770569
1838169310034010404,2024-09-23 10:51:00+00:00,@sandiuno maren kan situ numpang hype soal speed di indonesia nih dia msh mau ke papua bisa gak kementrian situ fasilitasin jan modal bacot doang pak...,speed Indonesia ,maren kan situ numpang hype soal speed di indonesia nih dia msh mau ke papua bisa gak kementrian situ fasilitasin jan modal bacot doang pak,"['maren', 'situ', 'numpang', 'hype', 'speed', 'indonesia', 'nih', 'msh', 'papua', 'gak', 'kementrian', 'situ', 'fasilitasin', 'jan', 'modal', 'bacot', 'doang']","[{'label': 'positive', 'score': 0.39904943108558655}, {'label': 'neutral', 'score': 0.23285731673240662}, {'label': 'negative', 'score': 0.3680933117866516}]",positive,0.39904943108558655
1838164027480125505,2024-09-23 10:30:00+00:00,"Pak sandi, anda di mention speed itu di livestream kamboja. Dia pengen banget ke papua tapi terhalang flight yg gaada, kapan lagi promosikan papua masa indonesia cuma jawa sekitar aja",speed Indonesia ,Pak sandi anda di mention speed itu di livestream kamboja Dia pengen banget ke papua tapi terhalang flight yg gaada kapan lagi promosikan papua masa indonesia cuma jawa sekitar aja,"['sandi', 'mention', 'speed', 'livestream', 'kamboja', 'pengen', 'banget', 'papua', 'terhalang', 'flight', 'yg', 'gaada', 'promosikan', 'papua', 'indonesia', 'jawa', 'aja']","[{'label': 'positive', 'score': 0.2679557204246521}, {'label': 'neutral', 'score': 0.19410806894302368}, {'label': 'negative', 'score': 0.537936270236969}]",negative,0.537936270236969
1838165794238374231,2024-09-23 10:37:00+00:00,"Assalamualaikum Wonderful Indonesia, mohon minta bantuannya🙏🙏, buat ajak Speed ke Papua, berikan fasilitas terbaik disana, agar seluruh dunia tau Papua itu Indah.
Dan semoga Pariwisata Indonesia bisa semakin meningkat.🙏🙏🇲🇨",speed Indonesia ,"Assalamualaikum Wonderful Indonesia mohon minta bantuannya buat ajak Speed ke Papua berikan fasilitas terbaik disana agar seluruh dunia tau Papua itu Indah
Dan semoga Pariwisata Indonesia bisa semakin meningkat","['Assalamualaikum', 'Wonderful', 'Indonesia', 'mohon', 'bantuannya', 'ajak', 'Speed', 'Papua', 'fasilitas', 'terbaik', 'disana', 'dunia', 'tau', 'Papua', 'Indah', 'semoga', 'Pariwisata', 'Indonesia', 'meningkat']","[{'label': 'positive', 'score': 0.883674144744873}, {'label': 'neutral', 'score': 0.05822589993476868}, {'label': 'negative', 'score': 0.058100029826164246}]",positive,0.883674144744873
1838163988460286236,2024-09-23 10:30:00+00:00,"IShowSpeed has become the most-watched individual YouTube livestreamer, where the stream is just about one person, attracting over 1 million concurrent viewers during his recent broadcast from Indonesia.

Alongside this feat, Speed celebrated surpassing 30 million YouTube subscribers, which shows his rapidly growing influence in the all platforms.

#NRGRadioUG || #NRGUpdates",speed Indonesia ,"IShowSpeed has become the mostwatched individual YouTube livestreamer where the stream is just about one person attracting over  million concurrent viewers during his recent broadcast from Indonesia

Alongside this feat Speed celebrated surpassing  million YouTube subscribers which shows his rapidly growing influence in the all platforms

NRGRadioUG  NRGUpdates","['IShowSpeed', 'become', 'mostwatched', 'individual', 'YouTube', 'livestreamer', 'stream', 'one', 'person', 'attracting', 'million', 'concurrent', 'viewer', 'recent', 'broadcast', 'Indonesia', 'Alongside', 'feat', 'Speed', 'celebrated', 'surpassing', 'million', 'YouTube', 'subscriber', 'show', 'rapidly', 'growing', 'influence', 'platform', 'NRGRadioUG', 'NRGUpdates']","[{'label': 'positive', 'score': 0.677846372127533}, {'label': 'neutral', 'score': 0.07900513708591461}, {'label': 'negative', 'score': 0.24314846098423004}]",positive,0.677846372127533
1838161514005750174,2024-09-23 10:20:00+00:00,"Yes, they are, remember when China built the high speed rail for Indonesia? That's just one instance of many. The biggest trade partners of all the countries on the list are also China...",speed Indonesia ,Yes they are remember when China built the high speed rail for Indonesia Thats just one instance of many The biggest trade partners of all the countries on the list are also China,"['Yes', 'remember', 'China', 'built', 'high', 'speed', 'rail', 'Indonesia', 'Thats', 'one', 'instance', 'many', 'biggest', 'trade', 'partner', 'country', 'list', 'also', 'China']","[{'label': 'positive', 'score': 0.6103527545928955}, {'label': 'neutral', 'score': 0.12352476269006729}, {'label': 'negative', 'score': 0.2661224901676178}]",positive,0.6103527545928955
1838162528188452909,2024-09-23 10:24:00+00:00,Emg Indonesia masih membekas d hati nya speed,speed Indonesia ,Emg Indonesia masih membekas d hati nya speed,"['Emg', 'Indonesia', 'membekas', 'hati', 'nya', 'speed']","[{'label': 'positive', 'score': 0.1868608593940735}, {'label': 'neutral', 'score': 0.18166090548038483}, {'label': 'negative', 'score': 0.6314782500267029}]",negative,0.6314782500267029
1838161821431460334,2024-09-23 10:21:00+00:00,"Pak Sandiaga 
demi kebaikan pariwisata dan budaya Indonesia khususnya Papua,dimohon dibantu ya Speed untuk mendapatkan akomodasi transportasi agar bisa terlaksana irl stream Papua",speed Indonesia ,"Pak Sandiaga 
demi kebaikan pariwisata dan budaya Indonesia khususnya Papuadimohon dibantu ya Speed untuk mendapatkan akomodasi transportasi agar bisa terlaksana irl stream Papua","['Sandiaga', 'kebaikan', 'pariwisata', 'budaya', 'Indonesia', 'Papuadimohon', 'dibantu', 'ya', 'Speed', 'akomodasi', 'transportasi', 'terlaksana', 'irl', 'stream', 'Papua']","[{'label': 'positive', 'score': 0.6427202820777893}, {'label': 'neutral', 'score': 0.14876313507556915}, {'label': 'negative', 'score': 0.20851656794548035}]",positive,0.6427202820777893
1838168803747807341,2024-09-23 10:49:00+00:00,"Wonderful Indonesia, Pleasee bantu Speed sekali ini ajaa untuk ke Papuaa🙏🙏, tolong jaga dia sana, agar tidak terjadi sesuatu yg tidak di inginkan oleh kedua belah pihak, Berikan Fasilitas terbaik disana, Agar nama pemerintah kembali membaik lagi🙏🙏, Tolongg bantunya pak🙏",speed Indonesia ,Wonderful Indonesia Pleasee bantu Speed sekali ini ajaa untuk ke Papuaa tolong jaga dia sana agar tidak terjadi sesuatu yg tidak di inginkan oleh kedua belah pihak Berikan Fasilitas terbaik disana Agar nama pemerintah kembali membaik lagi Tolongg bantunya pak,"['Wonderful', 'Indonesia', 'Pleasee', 'bantu', 'Speed', 'ajaa', 'Papuaa', 'tolong', 'jaga', 'yg', 'belah', 'Fasilitas', 'terbaik', 'disana', 'nama', 'pemerintah', 'membaik', 'Tolongg', 'bantunya']","[{'label': 'positive', 'score': 0.5729796886444092}, {'label': 'neutral', 'score': 0.16985578835010529}, {'label': 'negative', 'score': 0.25716450810432434}]",positive,0.5729796886444092
